,screen_size,4g,5g,rear_camera_mp,front_camera_mp,internal_memory,ram,battery,weight,days_used,normalized_used_price,normalized_new_price,['year']_2014,['year']_2015,['year']_2016,['year']_2017,['year']_2018,['year']_2019,['year']_2020
218,10.03,0,0,2.0,0.3,0.2,0.25,2000.0,85.0,652,3.404857342,4.268997904,0,0,0,0,0,0,0
219,10.16,0,0,2.0,0.3,16.0,4.0,2000.0,89.0,1051,3.302481409,4.083957469,0,0,0,0,0,0,0
220,16.56,1,0,0.3,8.0,64.0,3.0,4000.0,200.0,296,4.160756328,4.996468754,0,0,0,0,0,0,1
221,13.84,1,0,0.3,5.0,16.0,2.0,3000.0,180.0,293,3.690627925,4.087487775,0,0,0,0,0,0,1
222,13.84,1,0,0.3,5.0,16.0,2.0,3000.0,180.0,260,3.988243031,4.617888958,0,0,0,0,0,0,1
223,17.3,1,1,0.3,24.0,64.0,6.0,4500.0,220.0,127,4.602667056,6.214388074,0,0,0,0,0,0,1
224,15.34,1,1,8.0,32.0,128.0,8.0,4025.0,181.0,330,4.900225013,6.085250839,0,0,0,0,0,1,0
225,15.37,1,0,8.0,8.0,128.0,4.0,4230.0,180.0,277,4.514369822,5.006894974,0,0,0,0,0,1,0
226,15.34,1,0,8.0,25.0,128.0,6.0,3600.0,169.5,344,5.037212309,5.638141123,0,0,0,0,0,1,0
227,15.34,1,0,8.0,32.0,128.0,4.0,4035.0,186.0,463,5.093320661,5.793196518,0,0,0,0,0,1,0
228,16.59,1,0,8.0,16.0,128.0,6.0,4020.0,190.0,336,5.032266314,5.56202688,0,0,0,0,0,1,0
229,15.39,1,1,8.0,16.0,256.0,8.0,4065.0,215.0,232,5.598384921,6.779649143,0,0,0,0,0,1,0
230,15.27,1,0,8.0,5.0,32.0,2.0,4000.0,170.0,282,4.022848561,4.61244367,0,0,0,0,0,1,0
231,15.29,1,0,13.0,8.0,32.0,3.0,4230.0,168.0,587,4.273745191,5.440337627,0,0,0,0,1,0,0
232,10.29,1,0,8.0,5.0,8.0,1.0,2000.0,135.0,917,4.09700768,4.991928067,0,1,0,0,0,0,0
233,16.43,1,1,8.0,20.0,128.0,6.0,4000.0,171.0,486,4.701661486,6.803039,0,0,0,0,0,1,0
234,12.88,1,0,8.0,5.0,32.0,3.0,4000.0,168.0,120,4.151669629,4.716979861,0,0,0,0,0,0,1
235,12.7,1,0,8.0,5.0,16.0,1.0,2600.0,154.0,226,4.08142817,4.792147554,0,0,0,0,0,0,1
236,15.42,1,1,8.0,32.0,128.0,8.0,4500.0,185.0,258,5.514194582,6.218878965,0,0,0,0,0,0,1
237,15.37,1,1,8.0,32.0,128.0,6.0,4500.0,187.0,248,5.126282718,6.06194631,0,0,0,0,0,0,1
238,15.29,1,1,8.0,13.0,128.0,8.0,4000.0,168.1,282,5.678498854,6.7807284,0,0,0,0,0,0,1
239,12.73,1,0,12.0,8.0,64.0,4.0,4500.0,256.0,320,4.59036107,6.927597121,0,0,0,0,0,1,0
240,15.42,1,0,12.0,32.0,128.0,6.0,4500.0,187.0,325,4.955756633,5.936110387,0,0,0,0,0,1,0
241,15.32,1,1,12.0,10.0,256.0,12.0,3500.0,168.0,190,4.997685135,7.003628936,0,0,0,0,0,1,0
242,12.7,1,0,16.0,5.0,32.0,3.0,2800.0,172.0,222,4.454579827,5.557098295,0,0,0,0,0,1,0
243,16.59,1,0,2.0,16.0,64.0,4.0,4000.0,193.0,168,4.314015424,5.435990172,0,0,0,0,0,0,1
244,15.77,1,0,2.0,5.0,64.0,4.0,4000.0,184.7,299,4.358246106,4.871219958,0,0,0,0,0,0,1
245,15.44,1,0,2.0,8.0,32.0,2.0,3500.0,191.6,243,3.990279503,5.140434732,0,0,0,0,0,0,1
246,17.78,0,0,8.0,0.3,8.0,1.0,2000.0,242.0,513,2.822568655,3.873905683,0,0,0,0,0,1,0
247,12.88,1,0,8.0,5.0,16.0,2.0,2700.0,138.0,440,4.175002465,4.626050664,0,0,0,0,0,1,0
248,16.23,1,0,8.0,16.0,64.0,4.0,3450.0,176.6,335,4.995657011,5.882458506,0,0,0,0,0,1,0
249,18.01,1,0,8.0,1.2,16.0,2.0,5124.0,299.0,827,4.562680134,5.891809944,0,1,0,0,0,0,0
250,15.24,0,0,13.0,2.0,16.0,2.0,3230.0,196.0,840,4.539564429,5.307078872,1,0,0,0,0,0,0
251,15.24,0,0,13.0,2.0,16.0,2.0,3300.0,196.0,1073,4.327966358,5.521220889,1,0,0,0,0,0,0
252,15.24,0,0,8.0,8.0,32.0,1.0,2800.0,185.0,513,4.304335327,4.351438553,0,0,0,0,0,1,0
253,12.83,0,0,8.0,8.0,32.0,1.0,2200.0,158.0,213,4.170842533,4.222737777,0,0,0,0,0,1,0
254,12.7,0,0,5.0,5.0,32.0,1.0,3400.0,146.0,184,3.764218811,3.896300045,0,0,0,0,0,1,0
255,10.29,0,0,5.0,0.3,4.0,0.5,1760.0,136.0,1091,4.05386973,5.303901745,0,0,0,0,0,0,0
256,12.83,1,0,13.0,5.0,32.0,3.0,4200.0,206.5,214,4.796864349,5.704815274,0,0,0,0,0,0,1
257,14.35,1,0,12.0,8.0,64.0,4.0,3100.0,210.0,247,4.476882166,6.08201341,0,0,0,0,0,1,0
258,17.78,1,0,5.0,2.0,8.0,1.0,3240.0,295.1,662,4.182202803,4.867688285,0,0,1,0,0,0,0
259,17.78,1,0,3.0,0.3,4.0,1.0,3240.0,279.0,1046,4.46326094,5.253372301,1,0,0,0,0,0,0
260,17.78,0,0,0.3,0.3,16.0,0.5,2840.0,285.0,770,3.713572067,4.39592954,1,0,0,0,0,0,0
261,17.78,0,0,2.0,0.3,4.0,1.0,3240.0,285.0,759,3.989354348,5.080410082,1,0,0,0,0,0,0
262,17.78,0,0,0.3,0.3,4.0,1.0,1800.0,390.0,1041,4.307303088,4.604169686,0,0,0,0,0,0,0
263,17.78,0,0,3.0,0.3,4.0,1.0,1800.0,350.0,932,4.432244351,4.949823155,0,0,0,0,0,0,0
264,17.78,0,0,0.3,0.3,4.0,1.0,3240.0,350.0,737,4.124226937,4.609859175,0,0,0,0,0,0,0
265,17.78,0,0,2.0,0.3,8.0,1.0,3300.0,350.0,1057,4.129550818,4.709800435,0,0,0,0,0,0,0
266,16.56,1,0,5.0,8.0,64.0,4.0,4000.0,178.0,187,4.297149343,5.016020766,0,0,0,0,0,1,0
267,12.83,1,0,5.0,5.0,16.0,1.0,2460.0,153.2,473,3.78487122,4.404154987,0,0,0,0,0,1,0
268,17.78,1,0,13.0,2.0,16.0,4.0,3400.0,260.0,1085,4.632298853,5.128951521,0,0,1,0,0,0,0
269,12.83,1,0,13.0,5.0,32.0,4.0,4080.0,169.0,1079,4.710160633,5.52684639,0,0,1,0,0,0,0
270,12.7,1,0,8.0,2.0,32.0,4.0,2000.0,126.0,617,3.781686504,4.784737955,0,0,1,0,0,0,0
271,12.83,1,0,13.0,13.0,32.0,4.0,4020.0,166.0,714,4.368307963,5.434376811,0,1,0,0,0,0,0
272,12.83,1,0,13.0,5.0,16.0,4.0,5000.0,147.5,549,4.430935839,5.303304908,0,0,1,0,0,0,0
273,12.7,1,0,8.0,5.0,32.0,4.0,2000.0,125.0,893,4.070564034,4.69701984,0,0,1,0,0,0,0
274,12.83,1,0,21.0,8.0,32.0,4.0,2870.0,150.0,824,4.590969837,5.391215549,0,1,0,0,0,0,0
275,10.29,1,0,5.0,5.0,32.0,4.0,2000.0,142.0,988,3.781686504,4.710610698,0,1,0,0,0,0,0
276,10.29,0,0,5.0,2.0,32.0,4.0,2000.0,142.0,961,3.616577542,4.507226542,0,1,0,0,0,0,0
277,12.83,1,0,8.0,8.0,32.0,4.0,4000.0,165.0,942,4.556295018,5.294710871,0,1,0,0,0,0,0
278,12.7,1,0,8.0,8.0,32.0,4.0,2420.0,145.0,874,4.354141431,5.017941869,0,1,0,0,0,0,0
279,12.7,1,0,13.0,5.0,32.0,4.0,2300.0,110.0,592,4.488524004,5.301910902,0,1,0,0,0,0,0
280,12.7,0,0,8.0,2.0,32.0,4.0,2000.0,118.0,934,3.721104601,4.862676516,0,1,0,0,0,0,0
281,10.16,0,0,5.0,2.0,32.0,4.0,1300.0,120.0,603,3.89914038,4.493232533,0,1,0,0,0,0,0
282,10.16,0,0,5.0,2.0,16.0,4.0,1300.0,119.0,697,3.755369195,4.377767578,0,1,0,0,0,0,0
283,10.29,1,0,5.0,2.0,32.0,4.0,2000.0,145.0,1044,3.642049867,4.859812404,0,1,0,0,0,0,0
284,12.7,1,0,13.0,5.0,16.0,4.0,2300.0,116.0,579,4.028916757,5.303503893,1,0,0,0,0,0,0
285,12.7,0,0,8.0,2.0,16.0,4.0,2000.0,150.0,569,4.348728349,5.014693714,1,0,0,0,0,0,0
286,12.88,1,0,13.0,2.0,16.0,4.0,2700.0,164.0,723,4.342375829,5.560412364,1,0,0,0,0,0,0
287,12.7,0,0,13.0,2.0,32.0,4.0,2100.0,110.0,899,4.154969184,5.192345553,1,0,0,0,0,0,0
288,12.7,0,0,8.0,2.0,16.0,4.0,3500.0,155.0,886,4.405010471,5.300564839,1,0,0,0,0,0,0
289,12.7,1,0,8.0,2.0,16.0,4.0,2500.0,155.0,936,4.49903159,5.307128435,1,0,0,0,0,0,0
290,10.16,0,0,2.0,2.0,16.0,4.0,1300.0,130.0,685,3.840312158,4.509429914,1,0,0,0,0,0,0
291,17.78,0,0,2.0,0.3,16.0,4.0,3400.0,298.0,920,4.094344562,4.707546253,1,0,0,0,0,0,0
292,17.78,0,0,5.0,0.3,16.0,4.0,3400.0,298.0,1007,4.063369758,5.009834974,1,0,0,0,0,0,0
293,17.78,0,0,5.0,0.3,32.0,4.0,3700.0,159.5,724,4.065945088,4.497584975,1,0,0,0,0,0,0
294,10.34,0,0,13.0,2.0,16.0,4.0,2500.0,134.0,642,4.294424174,5.307623926,1,0,0,0,0,0,0
295,10.16,0,0,5.0,1.3,16.0,4.0,1630.0,122.0,719,3.63758616,4.600961341,1,0,0,0,0,0,0
296,17.78,0,0,0.3,2.0,16.0,4.0,2955.0,323.0,1082,4.405254761,4.863835309,1,0,0,0,0,0,0
297,17.78,0,0,0.3,2.0,32.0,4.0,2955.0,315.0,690,4.040943785,4.585477553,1,0,0,0,0,0,0
298,18.01,0,0,5.0,2.0,16.0,4.0,4000.0,380.0,801,4.433788569,4.856706812,1,0,0,0,0,0,0
299,12.7,0,0,5.0,0.3,16.0,4.0,2000.0,150.0,1015,3.470723444,5.138441999,1,0,0,0,0,0,0
300,15.24,1,0,13.0,2.0,16.0,4.0,3300.0,229.0,635,4.631617356,5.826914144,0,0,0,0,0,0,0
301,12.88,0,0,8.0,2.0,32.0,4.0,2400.0,195.0,946,4.060270582,5.764846216,0,0,0,0,0,0,0
302,18.01,0,0,5.0,0.3,32.0,4.0,4960.0,410.0,905,4.513712575,4.793059547,0,0,0,0,0,0,0
303,10.29,0,0,8.0,2.0,16.0,4.0,2000.0,140.0,562,4.254193263,5.201035244,0,0,0,0,0,0,0
304,10.24,0,0,8.0,0.3,16.0,4.0,2000.0,140.0,761,4.343805422,5.199601394,0,0,0,0,0,0,0
305,10.29,0,0,5.0,0.3,16.0,4.0,1760.0,130.0,825,3.757238792,5.145748768,0,0,0,0,0,0,0
306,17.78,0,0,0.3,0.3,32.0,4.0,2640.0,339.9,558,4.126004715,4.709890497,0,0,0,0,0,0,0
307,17.78,0,0,0.3,0.3,32.0,4.0,2710.0,320.0,592,4.291965156,4.595927605,0,0,0,0,0,0,0
308,12.83,1,0,5.0,5.0,16.0,4.0,3230.0,130.0,302,3.832763324,4.786574656,0,0,0,0,0,1,0
309,12.7,0,0,5.0,2.0,32.0,4.0,3230.0,148.0,211,3.997650091,4.257454983,0,0,0,0,0,1,0
310,15.29,0,0,8.0,8.0,32.0,4.0,4000.0,158.0,670,4.065945088,5.190676475,0,0,0,0,1,0,0
311,12.88,1,0,12.0,5.0,32.0,4.0,3000.0,144.0,591,4.721885986,5.440033919,0,0,0,0,1,0,0
312,15.24,1,0,8.0,5.0,16.0,4.0,3000.0,155.0,586,3.952588967,5.065249734,0,0,0,0,1,0,0
313,12.83,1,0,13.0,5.0,16.0,4.0,3000.0,145.0,538,4.537961436,5.130904126,0,0,0,0,1,0,0
314,12.78,1,0,8.0,5.0,16.0,4.0,3000.0,151.0,600,4.105119635,4.61045619,0,0,0,0,1,0,0
315,15.24,1,0,8.0,5.0,16.0,4.0,3000.0,169.0,707,4.428074948,4.850153504,0,0,0,0,1,0,0
316,17.78,0,0,2.0,0.3,32.0,4.0,2580.0,245.0,564,4.013857311,4.248209487,0,0,0,0,1,0,0
317,12.75,1,0,12.0,8.0,32.0,4.0,2850.0,147.0,716,4.560800238,4.929280615,0,0,0,1,0,0,0
318,12.75,1,0,13.0,5.0,16.0,4.0,2800.0,155.0,751,4.284689402,4.787991618,0,0,0,1,0,0,0
319,15.24,1,0,12.0,5.0,32.0,4.0,4000.0,175.0,823,4.6404408,5.557599964,0,0,0,1,0,0,0
320,12.83,1,0,16.0,8.0,32.0,4.0,4000.0,164.0,839,4.651767471,5.24549659,0,0,0,1,0,0,0
321,12.7,1,0,5.0,2.0,32.0,4.0,2050.0,159.5,687,3.934371409,4.6025668,0,0,0,1,0,0,0
322,12.75,1,0,8.0,5.0,32.0,4.0,2800.0,159.5,619,4.410614092,5.299266916,0,0,0,1,0,0,0
323,12.7,1,0,13.0,5.0,16.0,4.0,2460.0,159.5,866,4.371218436,5.006894974,0,0,0,1,0,0,0
324,15.24,1,0,8.0,5.0,32.0,4.0,3000.0,159.5,884,4.543720224,5.193456726,0,0,0,1,0,0,0
325,12.7,1,0,13.0,5.0,16.0,4.0,2460.0,156.0,754,4.07973841,5.295312858,0,0,1,0,0,0,0
326,12.83,1,0,8.0,5.0,16.0,4.0,2500.0,163.9,1063,3.998567607,4.389002248,0,0,1,0,0,0,0
327,12.7,1,0,13.0,5.0,16.0,4.0,2150.0,140.0,769,4.632396172,5.306731865,0,1,0,0,0,0,0
328,12.7,0,0,8.0,5.0,32.0,4.0,2000.0,148.0,989,3.013572192,4.097672352,0,0,1,0,0,0,0
329,12.83,1,0,13.0,5.0,32.0,4.0,3000.0,159.95,811,4.332442405,4.942855972,0,0,1,0,0,0,0
330,12.83,1,0,13.0,5.0,16.0,4.0,2960.0,159.95,911,4.390118805,5.002871903,0,0,1,0,0,0,0
331,12.83,1,0,8.0,5.0,16.0,4.0,2500.0,159.95,987,4.026422546,4.706733501,0,0,1,0,0,0,0
332,12.7,1,0,8.0,5.0,32.0,4.0,2500.0,159.95,649,3.999484281,4.372481222,0,0,1,0,0,0,0
333,12.83,1,0,16.0,8.0,32.0,4.0,3000.0,149.0,1006,4.555664766,5.389938934,0,0,1,0,0,0,0
334,12.75,1,0,13.0,8.0,16.0,4.0,2610.0,135.0,708,4.351180755,5.301113454,0,0,1,0,0,0,0
335,17.78,0,0,2.0,0.3,32.0,4.0,2580.0,159.95,813,3.850360345,4.384274107,0,0,1,0,0,0,0
336,15.24,0,0,13.0,8.0,32.0,4.0,2580.0,179.0,770,4.268717949,4.796699224,0,0,1,0,0,0,0
337,15.24,1,0,8.0,5.0,32.0,4.0,2580.0,159.95,780,4.35850209,4.619467491,0,0,1,0,0,0,0
338,10.16,0,0,2.0,0.3,16.0,4.0,1500.0,159.95,893,3.674526948,4.085303818,0,0,1,0,0,0,0
339,12.83,1,0,5.0,2.0,32.0,4.0,2580.0,174.0,622,4.138999203,4.78857449,0,0,1,0,0,0,0
340,12.83,1,0,8.0,2.0,16.0,4.0,2500.0,173.0,1040,4.129550818,4.880982086,0,1,0,0,0,0,0
341,12.7,1,0,13.0,5.0,16.0,4.0,3000.0,140.0,566,4.288539792,5.441161511,0,1,0,0,0,0,0
342,12.83,1,0,13.0,8.0,16.0,4.0,3500.0,147.0,1041,4.475744639,4.862908382,0,1,0,0,0,0,0
343,10.29,1,0,5.0,0.3,16.0,4.0,2000.0,144.9,562,3.955465563,4.872445449,0,1,0,0,0,0,0
344,12.83,1,0,13.0,8.0,16.0,4.0,2910.0,141.0,1073,4.261552481,5.527085073,0,1,0,0,0,0,0
345,10.34,1,0,13.0,5.0,32.0,4.0,2000.0,110.0,736,4.577593418,5.306384738,0,1,0,0,0,0,0
346,12.83,1,0,5.0,2.0,32.0,4.0,2800.0,142.95,658,4.135806352,4.780718858,0,1,0,0,0,0,0
347,17.78,1,0,2.0,0.3,16.0,4.0,2820.0,260.0,893,4.244917421,4.870453263,0,1,0,0,0,0,0
348,17.78,0,0,2.0,0.3,16.0,4.0,2820.0,260.0,917,4.097340071,4.602265973,0,1,0,0,0,0,0
349,17.78,0,0,2.0,0.3,16.0,4.0,2820.0,260.0,976,3.974246349,4.377139713,0,1,0,0,0,0,0
350,12.7,1,0,5.0,2.0,16.0,4.0,2820.0,142.95,732,3.961955374,4.377642036,0,1,0,0,0,0,0
351,10.29,1,0,5.0,0.3,16.0,4.0,2820.0,125.0,629,3.341801172,4.064057161,0,1,0,0,0,0,0
352,10.16,1,0,2.0,0.3,16.0,4.0,2820.0,110.0,1092,3.021887231,3.919197209,0,1,0,0,0,0,0
353,10.16,0,0,5.0,0.3,16.0,4.0,1400.0,114.0,829,3.927699485,4.86190324,1,0,0,0,0,0,0
354,12.7,0,0,5.0,0.3,16.0,4.0,2000.0,149.0,702,3.586292865,4.795873187,1,0,0,0,0,0,0
355,10.29,1,0,5.0,0.3,32.0,4.0,2000.0,147.0,929,3.90499839,5.183467525,1,0,0,0,0,0,0
356,10.29,1,0,5.0,0.3,32.0,4.0,2000.0,147.0,658,4.160912273,4.865378281,1,0,0,0,0,0,0
357,12.7,0,0,5.0,0.3,16.0,4.0,2000.0,149.1,718,3.927305629,4.51338379,1,0,0,0,0,0,0
358,10.16,0,0,5.0,0.3,16.0,4.0,1400.0,121.1,969,3.645449896,4.115942962,1,0,0,0,0,0,0
359,15.24,1,0,13.1,5.0,16.0,4.0,3100.0,175.0,654,4.536248741,6.127938481,1,0,0,0,0,0,0
360,10.29,0,0,5.0,0.3,16.0,4.0,1800.0,150.0,632,3.921775297,4.590259573,1,0,0,0,0,0,0
361,10.16,0,0,3.15,0.3,16.0,4.0,1300.0,116.0,867,3.385745277,3.685373315,1,0,0,0,0,0,0
362,12.93,1,0,8.0,2.0,32.0,4.0,3400.0,182.0,578,4.742755849,5.637820719,1,0,0,0,0,0,0
363,12.7,1,0,5.0,0.3,16.0,4.0,3000.0,162.0,753,4.162781724,4.940641922,1,0,0,0,0,0,0
364,10.16,1,0,5.0,0.3,16.0,4.0,2000.0,130.0,951,3.56671182,4.799008503,1,0,0,0,0,0,0
365,17.78,0,0,0.3,0.3,16.0,4.0,2000.0,285.0,701,3.994708372,4.38887811,1,0,0,0,0,0,0
366,10.29,0,0,5.0,0.3,16.0,4.0,1700.0,103.0,955,3.268808194,4.224787858,1,0,0,0,0,0,0
367,12.7,1,0,8.0,1.3,32.0,4.0,2150.0,126.0,653,4.411706789,5.637108341,1,0,0,0,0,0,0
368,12.7,0,0,8.0,2.0,32.0,4.0,2000.0,128.0,834,3.943134,5.298867215,1,0,0,0,0,0,0
369,10.29,1,0,8.0,2.0,16.0,4.0,2000.0,116.0,568,4.222884351,5.291292752,1,0,0,0,0,0,0
370,10.29,0,0,8.0,0.3,16.0,4.0,1700.0,110.0,571,3.998384171,5.07567369,1,0,0,0,0,0,0
371,12.7,0,0,13.1,2.0,16.0,4.0,2500.0,125.0,540,4.004055091,5.671155972,1,0,0,0,0,0,0
372,12.83,0,0,8.0,2.0,16.0,4.0,2500.0,189.0,906,4.234251422,4.954770161,1,0,0,0,0,0,0
373,10.29,0,0,5.0,0.3,16.0,4.0,1800.0,130.0,967,3.715277928,4.701752284,0,0,0,0,0,0,0
374,10.16,0,0,5.0,0.3,16.0,4.0,1400.0,136.5,904,3.711618941,4.255754544,0,0,0,0,0,0,0
375,12.7,0,0,5.0,0.3,16.0,4.0,1800.0,162.0,684,3.912422925,4.870376562,0,0,0,0,0,0,0
376,10.29,0,0,5.0,0.3,16.0,4.0,1800.0,157.0,921,3.937495801,4.60366906,0,0,0,0,0,0,0
377,10.16,0,0,5.0,0.3,16.0,4.0,1300.0,110.0,764,3.557346064,4.3797741,0,0,0,0,0,0,0
378,10.34,0,0,13.0,1.3,16.0,4.0,2000.0,117.4,692,4.793805105,5.888268354,0,0,0,0,0,0,0
379,15.24,0,0,13.0,2.0,32.0,4.0,3400.0,177.6,817,4.55744945,5.911798852,0,0,0,0,0,0,0
380,10.34,1,0,8.0,1.3,16.0,4.0,2000.0,110.0,586,3.643620548,5.068212139,0,0,0,0,0,0,0
381,10.24,0,0,5.0,0.3,16.0,4.0,1700.0,96.0,831,3.156148995,4.866995844,0,0,0,0,0,0,0
382,12.7,0,0,13.1,2.1,32.0,4.0,2000.0,130.0,608,4.674696249,5.913421921,0,0,0,0,0,0,0
383,10.16,0,0,5.0,0.3,16.0,4.0,1500.0,119.5,1084,3.609294975,5.390075792,0,0,0,0,0,0,0
384,12.7,0,0,5.0,0.3,16.0,4.0,2500.0,163.0,789,3.667144962,5.136621628,0,0,0,0,0,0,0
385,11.81,0,0,8.0,1.3,16.0,4.0,1800.0,115.0,585,3.54702783,5.589044797,0,0,0,0,0,0,0
386,11.84,0,0,8.0,2.0,16.0,4.0,1800.0,109.0,898,3.996731733,5.435467205,0,0,0,0,0,0,0
387,10.16,0,0,5.0,0.3,16.0,4.0,1400.0,136.5,900,3.756538103,4.953782716,0,0,0,0,0,0,0
388,10.29,0,0,5.0,0.3,16.0,4.0,1800.0,139.0,573,4.123093976,5.010835274,0,0,0,0,0,0,0
389,12.7,1,0,8.0,1.3,16.0,4.0,2500.0,135.0,1042,4.234541193,5.862067454,0,0,0,0,0,0,0
390,12.7,0,0,12.0,1.0,16.0,4.0,2500.0,130.0,733,4.812997033,6.430783428,0,0,0,0,0,0,0
391,12.7,0,0,8.0,0.3,16.0,4.0,2500.0,135.0,847,4.365643155,5.398117452,0,0,0,0,0,0,0
392,15.29,1,0,12.0,8.0,32.0,4.0,4000.0,168.0,396,4.491441421,5.391488897,0,0,0,0,1,0,0
393,15.29,1,0,12.0,16.0,32.0,4.0,3000.0,210.0,616,4.930870326,5.803265753,0,0,0,0,1,0,0
394,15.24,1,0,13.0,13.0,64.0,4.0,3050.0,156.0,681,5.185540529,6.106866974,0,0,0,1,0,0,0
395,12.83,1,0,13.0,13.0,32.0,4.0,3000.0,143.6,492,4.829273277,5.395897695,0,0,0,0,1,0,0
396,12.7,1,0,8.0,8.0,16.0,4.0,2500.0,145.0,683,4.050044303,5.00428182,0,0,0,1,0,0,0
397,12.83,1,0,13.0,13.0,64.0,4.0,3000.0,167.5,825,5.181839728,6.039015849,0,0,0,1,0,0,0
398,12.83,1,0,16.0,8.0,64.0,4.0,3000.0,144.0,601,4.863758098,6.105997864,0,0,1,0,0,0,0
399,15.24,1,0,13.0,5.0,64.0,4.0,5020.0,209.8,636,4.617395156,6.039015849,0,0,1,0,0,0,0
400,12.83,1,0,13.0,5.0,32.0,4.0,3150.0,147.6,1046,4.534425781,5.704948461,0,0,1,0,0,0,0
401,12.7,1,0,13.0,5.0,16.0,4.0,2350.0,128.0,725,4.628984364,5.297967305,0,1,0,0,0,0,0
402,12.7,1,0,13.0,5.0,16.0,4.0,2350.0,128.0,636,4.323205074,5.185428584,0,1,0,0,0,0,0
403,12.7,1,0,8.0,5.0,16.0,4.0,2400.0,137.0,1048,4.072439727,5.084319367,0,1,0,0,0,0,0
404,12.83,1,0,13.0,5.0,16.0,4.0,3150.0,155.3,879,4.649952329,5.704915166,0,1,0,0,0,0,0
405,12.83,1,0,13.0,5.0,16.0,4.0,3150.0,155.3,816,4.277915338,5.525492779,0,1,0,0,0,0,0
406,10.34,1,0,8.0,5.0,16.0,4.0,2000.0,143.0,1044,3.860519163,5.302259586,0,1,0,0,0,0,0
407,12.7,0,0,5.0,2.0,16.0,4.0,2000.0,153.0,580,3.663561646,4.781976562,0,1,0,0,0,0,0
408,12.7,0,0,8.0,5.0,16.0,4.0,4000.0,200.0,1050,4.052654135,5.124261554,0,0,1,0,0,0,0
409,10.29,1,0,5.0,0.3,32.0,4.0,1700.0,118.5,650,3.529004086,4.860432367,0,0,1,0,0,0,0
410,12.7,1,0,8.0,5.0,32.0,4.0,3140.0,154.0,974,3.983971505,4.617395156,0,1,0,0,0,0,0
411,12.83,1,0,13.0,5.0,16.0,4.0,6000.0,212.0,1042,4.720550337,5.700276335,0,1,0,0,0,0,0
412,10.29,1,0,5.0,2.0,16.0,4.0,4000.0,156.5,672,3.716737782,4.947482479,0,1,0,0,0,0,0
413,12.7,1,0,13.0,5.0,16.0,4.0,2100.0,130.0,805,4.308110952,5.478094021,0,1,0,0,0,0,0
414,10.29,1,0,8.0,2.0,32.0,4.0,1850.0,135.5,664,4.266756065,4.944424264,0,1,0,0,0,0,0
415,15.24,1,0,24.0,8.0,64.0,4.0,3500.0,204.4,924,5.053439323,6.19068419,0,1,0,0,0,0,0
416,10.16,0,0,3.15,0.3,16.0,4.0,1400.0,118.5,758,3.564449376,4.396545721,1,0,0,0,0,0,0
417,10.29,1,0,5.0,0.3,32.0,4.0,1800.0,150.0,945,3.664074335,4.941356667,1,0,0,0,0,0,0
418,10.16,0,0,3.15,0.3,16.0,4.0,1350.0,119.8,1047,3.268808194,4.509649984,1,0,0,0,0,0,0
419,12.7,0,0,8.0,2.0,32.0,4.0,1920.0,149.7,614,3.809103951,5.438905055,1,0,0,0,0,0,0
420,12.83,0,0,8.0,2.0,32.0,4.0,2400.0,146.4,689,3.957760897,5.441551535,1,0,0,0,0,0,0
421,10.34,0,0,16.0,4.0,16.0,4.0,2200.0,139.2,786,4.326249619,5.703449086,1,0,0,0,0,0,0
422,10.36,0,0,8.0,5.0,16.0,4.0,2050.0,97.0,957,3.852485293,5.441291535,1,0,0,0,0,0,0
423,10.16,0,0,5.0,0.3,16.0,4.0,1420.0,110.0,706,3.276389731,4.482889551,1,0,0,0,0,0,0
424,12.7,0,0,8.0,2.0,32.0,4.0,2000.0,156.2,643,3.89324785,5.12942523,1,0,0,0,0,0,0
425,10.34,0,0,8.0,2.0,32.0,4.0,1750.0,98.9,1085,3.971988587,5.079725939,1,0,0,0,0,0,0
426,10.16,0,0,5.0,0.3,16.0,4.0,1500.0,118.7,635,3.462292481,4.867226711,1,0,0,0,0,0,0
427,12.7,0,0,13.0,5.0,16.0,4.0,2300.0,129.0,965,4.421728002,5.828268918,1,0,0,0,0,0,0
428,10.34,0,0,13.0,2.0,16.0,4.0,2100.0,143.1,739,4.414009681,5.669260041,1,0,0,0,0,0,0
429,12.83,0,0,16.0,8.0,32.0,4.0,2500.0,150.5,609,5.009301071,6.153795959,1,0,0,0,0,0,0
430,12.7,0,0,13.0,5.0,16.0,4.0,2500.0,143.5,563,4.045504397,5.734667258,1,0,0,0,0,0,0
431,17.78,0,0,0.3,0.3,32.0,4.0,3000.0,402.0,646,4.378144107,4.505460342,0,0,0,0,0,0,0
432,17.78,0,0,0.3,0.3,32.0,4.0,3000.0,282.0,571,3.880738715,4.242620879,0,0,0,0,0,0,0
433,17.78,0,0,0.3,0.3,32.0,4.0,3000.0,289.0,578,4.197953545,4.395312979,0,0,0,0,0,0,0
434,18.01,0,0,5.0,2.0,32.0,4.0,4000.0,374.0,724,4.292375413,5.241217775,0,0,0,0,0,0,0
435,18.01,0,0,5.0,0.3,32.0,4.0,4000.0,357.0,960,4.324662317,5.016219672,0,0,0,0,0,0,0
436,11.81,0,0,8.0,1.0,16.0,4.0,2100.0,131.9,556,4.338988645,5.396940235,1,0,0,0,0,0,0
437,10.24,0,0,5.0,0.3,16.0,4.0,1700.0,153.7,1048,3.568969157,4.852811209,1,0,0,0,0,0,0
